Postal code,Value test,City,Geo Location
28043.0,17,Madrid,"{""latitude"":40.4682283,""longitude"":-3.6329101}"
28045.0,2,Madrid,"{""latitude"":40.39792,""longitude"":-3.6978722}"
28046.0,0,Madrid,"{""latitude"":40.46995372863134,""longitude"":-3.686515506534164}"
28050.0,2,Madrid,"{""latitude"":40.4933359,""longitude"":-3.6550881}"
28052.0,0,Madrid,"{""latitude"":40.4064576,""longitude"":-3.5619877}"
28053.0,3,Madrid,"{""latitude"":""40.3922984"",""longitude"":""-3.6658621""}"
28054.0,1,Madrid,"{""latitude"":40.3637437,""longitude"":-3.7600391}"
28055.0,2,Madrid,"{""latitude"":40.4908261,""longitude"":-3.6112728}"
28100.0,17,Madrid,"{""latitude"":40.5445129,""longitude"":-3.6429069}"
28108.0,1,Madrid,"{""latitude"":40.5353498,""longitude"":-3.6383756}"
28109.0,1,Madrid,"{""latitude"":40.527597,""longitude"":-3.6209198}"
28110.0,-2,Madrid,"{""latitude"":40.5936243,""longitude"":-3.4992621}"
28119.0,1,Madrid,"{""latitude"":40.61371888,""longitude"":-3.54045249}"
28130.0,-1,Madrid,"{""latitude"":40.6301796,""longitude"":-3.4730229}"
28150.0,0,Madrid,"{""latitude"":40.6982803,""longitude"":-3.5140011}"
28160.0,6,Madrid,"{""latitude"":40.7440876,""longitude"":-3.5105937}"
28180.0,5,Madrid,"{""latitude"":40.829588771928606,""longitude"":-3.537267792829302}"
28189.0,-5,Madrid,"{""latitude"":40.8396521,""longitude"":-3.4979439}"
28210.0,5,Madrid,"{""latitude"":40.5009864,""longitude"":-4.0704504}"
28220.0,6,Madrid,"{""latitude"":40.47261158727421,""longitude"":-3.879178553163031}"
28221.0,-1,Madrid,"{""latitude"":40.4763492,""longitude"":-3.8536244}"
28222.0,1,Madrid,"{""latitude"":40.4545408,""longitude"":-3.8755754}"
28223.0,0,Madrid,"{""latitude"":""40.4051602"",""longitude"":""-3.7967613""}"
28224.0,3,Madrid,"{""latitude"":40.4439994,""longitude"":-3.8075019}"
28229.0,4,Madrid,"{""latitude"":40.48935091612049,""longitude"":-3.9627844208556975}"
28231.0,2,Madrid,"{""latitude"":40.4880041,""longitude"":-3.8750225}"
28232.0,6,Las Rozas de Madrid,"{""latitude"":40.50375,""longitude"":-3.8918191}"
28250.0,7,Madrid,"{""latitude"":40.5763531,""longitude"":-3.9328329}"
28260.0,6,Madrid,"{""latitude"":40.579232,""longitude"":-4.003362}"
28280.0,1,Madrid,"{""latitude"":40.5912679,""longitude"":-4.134582}"
28290.0,3,Madrid,"{""latitude"":40.55147010181293,""longitude"":-3.895504597797525}"
28294.0,0,Madrid,"{""latitude"":40.503052879206564,""longitude"":-4.236671400850761}"
28300.0,4,Madrid,"{""latitude"":40.0353648,""longitude"":-3.5952565}"
28341.0,0,Madrid,"{""latitude"":40.1807593,""longitude"":-3.682583}"
28342.0,5,Madrid,"{""latitude"":40.2018971299195,""longitude"":-3.6901540785828604}"
28350.0,2,Madrid,"{""latitude"":40.1600679,""longitude"":-3.6210017}"
28360.0,1,Madrid,"{""latitude"":40.1048064,""longitude"":-3.4848468}"
28390.0,0,Madrid,"{""latitude"":40.12511597,""longitude"":-3.33260289}"
28400.0,2,Madrid,"{""latitude"":40.6212966,""longitude"":-4.0096544}"
28410.0,-2,Madrid,"{""latitude"":40.72888961,""longitude"":-3.93896218}"
28411.0,3,Madrid,"{""latitude"":40.6745619,""longitude"":-3.9695987}"
28412.0,0,Madrid,"{""latitude"":40.699623713301925,""longitude"":-3.9352823290603594}"
28420.0,2,Madrid,"{""latitude"":40.5958287,""longitude"":-3.9585373}"
28430.0,2,Madrid,"{""latitude"":40.6573093,""longitude"":-4.024071}"
28440.0,0,Madrid,"{""latitude"":40.672801,""longitude"":-4.0904369}"
28460.0,8,Madrid,"{""latitude"":40.7152666,""longitude"":-4.0740233}"
28490.0,-2,Becerril de la Sierra,"{""latitude"":""40.7083259"",""longitude"":""-3.9829996""}"
28492.0,6,Madrid,"{""latitude"":40.7356893,""longitude"":-3.9469382}"
28500.0,8,Madrid,"{""latitude"":40.3023351,""longitude"":-3.4381175}"
28510.0,2,Madrid,"{""latitude"":40.339564530452805,""longitude"":-3.3737333589280625}"
28514.0,8,Madrid,"{""latitude"":40.3553017,""longitude"":-3.2667328}"
28521.0,-4,Madrid,"{""latitude"":""40.3446622"",""longitude"":""-3.5211944""}"
28522.0,0,Madrid,"{""latitude"":40.3560431,""longitude"":-3.5246492}"
28530.0,2,Madrid,"{""latitude"":40.2310786,""longitude"":-3.4363178}"
28600.0,7,Madrid,"{""latitude"":40.2924,""longitude"":-4.0119495}"
28609.0,5,Sevilla la Nueva,"{""latitude"":""40.3490644"",""longitude"":""-4.0306812""}"
28610.0,1,Madrid,"{""latitude"":40.2988234,""longitude"":-4.1095591}"
28660.0,7,Madrid,"{""latitude"":40.404064999999996,""longitude"":-3.876946666666667}"
28669.0,4,Madrid,"{""latitude"":40.4217284,""longitude"":-3.8954423}"
28680.0,0,Madrid,"{""latitude"":40.359326514732594,""longitude"":-4.392146605787082}"
28690.0,0,Madrid,"{""latitude"":40.40135808863286,""longitude"":-3.995119574495075}"
28691.0,0,Madrid,"{""latitude"":40.43917989078108,""longitude"":-4.003058215856034}"
28701.0,-4,Madrid,"{""latitude"":40.5488583,""longitude"":-3.6344291}"
28702.0,6,Madrid,"{""latitude"":40.5642697,""longitude"":-3.6118408}"
28703.0,2,Madrid,"{""latitude"":""40.5451451"",""longitude"":""-3.6105067""}"
28706.0,4,Madrid,"{""latitude"":40.6101162,""longitude"":-3.5829647}"
28709.0,25,Madrid,"{""latitude"":40.5819642,""longitude"":-3.5803623}"
28710.0,0,Madrid,"{""latitude"":""40.7348694"",""longitude"":""-3.5918081""}"
28723.0,1,Madrid,"{""latitude"":40.7436573,""longitude"":-3.6055836}"
28729.0,1,Madrid,"{""latitude"":40.7921867,""longitude"":-3.6013794}"
28730.0,1,Madrid,"{""latitude"":40.9971031,""longitude"":-3.6375203}"
28739.0,1,Madrid,"{""latitude"":40.9350271,""longitude"":-3.7244542}"
28750.0,95,Madrid,"{""latitude"":40.6752089,""longitude"":-3.6223475}"
28760.0,5,Madrid,"{""latitude"":40.6210194,""longitude"":-3.7113596}"
28770.0,2,Madrid,"{""latitude"":40.6516229,""longitude"":-3.7752779}"
28792.0,-2,Madrid,"{""latitude"":40.8121321,""longitude"":-3.7673501}"
28794.0,0,Madrid,"{""latitude"":40.7849622,""longitude"":-3.7015868}"
28804.0,0,Madrid,"{""latitude"":40.4875093,""longitude"":-3.346661}"
28805.0,0,Madrid,"{""latitude"":40.4894207,""longitude"":-3.3574201}"
28806.0,5,Madrid,"{""latitude"":40.4826326,""longitude"":-3.395489}"
28816.0,1,Madrid,"{""latitude"":40.6244687,""longitude"":-3.3452919}"
28821.0,0,Coslada,"40.4248055,-3.5661556"
28822.0,0,Madrid,"{""latitude"":40.4244378,""longitude"":-3.5464951}"
28823.0,0,Madrid,"{""latitude"":40.42784666666667,""longitude"":-3.54446}"
28830.0,1,Madrid,"{""latitude"":40.42612108310913,""longitude"":-3.528922562863047}"
28850.0,24,Madrid,"{""latitude"":40.4577075,""longitude"":-3.446169}"
28860.0,1,Madrid,"{""latitude"":40.4963022,""longitude"":-3.522532}"
28863.0,5,Madrid,"{""latitude"":40.5674591,""longitude"":-3.5026556}"
28891.0,0,Madrid,"{""latitude"":""40.36733599370725"",""longitude"":""-3.4858412657557536""}"
28901.0,0,Madrid,"{""latitude"":40.30477804277518,""longitude"":-3.731577361560906}"
28903.0,10,Madrid,"{""latitude"":40.316004,""longitude"":-3.713035}"
28906.0,-1,Madrid,"{""latitude"":""40.2675222"",""longitude"":""-3.7093074""}"
28911.0,1,Madrid,"{""latitude"":""40.32667233193507"",""longitude"":""-3.77012968457961""}"
28912.0,3,Madrid,"{""latitude"":40.325340157730636,""longitude"":-3.7653094667915803}"
28913.0,2,Madrid,"{""latitude"":40.3329079,""longitude"":-3.7781294}"
28915.0,1,Madrid,"{""latitude"":40.3388441,""longitude"":-3.7521806}"
28916.0,2,Madrid,"{""latitude"":40.3371074,""longitude"":-3.7446488}"
28917.0,3,La Fortuna,"40.3582906,-3.779063"
28918.0,1,Madrid,"{""latitude"":40.3371395,""longitude"":-3.7787425}"
28919.0,1,Madrid,"{""latitude"":40.3428605,""longitude"":-3.7484172}"
28922.0,0,Alcorcón,"{""latitude"":40.3436614,""longitude"":-3.8314256}"
28924.0,3,Madrid,"{""latitude"":40.351719,""longitude"":-3.819913}"
28925.0,1,Madrid,"{""latitude"":40.35129371668048,""longitude"":-3.805229090984412}"
28931.0,0,Madrid,"{""latitude"":""40.32920819260193"",""longitude"":""-3.858574751553455""}"
28932.0,1,Madrid,"{""latitude"":40.33162656586135,""longitude"":-3.8618848238950543}"
28933.0,0,Mostoles,"40.3326019,-3.8679421"
28935.0,0,Madrid,"{""latitude"":40.315778914221795,""longitude"":-3.8755488204989117}"
28938.0,3,Madrid,"{""latitude"":40.31293299550123,""longitude"":-3.866897688126693}"
28939.0,3,Madrid,"{""latitude"":40.2828178,""longitude"":-3.9184187}"
28942.0,0,Madrid,"{""latitude"":40.2938391,""longitude"":-3.825169}"
28943.0,1,Madrid,"{""latitude"":40.28167518,""longitude"":-3.80940754}"
28944.0,2,Madrid,"{""latitude"":40.2839903,""longitude"":-3.7905055}"
28945.0,1,Madrid,"{""latitude"":40.2926426,""longitude"":-3.7875446}"
28970.0,1,Madrid,"{""latitude"":40.250591,""longitude"":-3.8309761}"
28971.0,16,Madrid,"{""latitude"":40.2130978,""longitude"":-3.8520854}"
28976.0,0,Madrid,"{""latitude"":""40.2014846"",""longitude"":""-3.914721""}"
28981.0,4,Madrid,"{""latitude"":40.2349157,""longitude"":-3.7726874}"
28982.0,2,Madrid,"{""latitude"":40.2403741,""longitude"":-3.7681101}"
28983.0,8,Madrid,"{""latitude"":40.2207086,""longitude"":-3.7613758}"
29002.0,9,Málaga,"{""latitude"":36.7144563,""longitude"":-4.4280888}"
29003.0,1,Málaga,"{""latitude"":36.7002654,""longitude"":-4.4494974}"
29004.0,-3,Málaga,"{""latitude"":36.6940612,""longitude"":-4.4429666}"
29007.0,-1,Málaga,"{""latitude"":36.7153156,""longitude"":-4.4575357}"
29010.0,8,Málaga,"{""latitude"":36.716341563131145,""longitude"":-4.462466996743956}"
29013.0,2,Málaga,"{""latitude"":36.7292725,""longitude"":-4.4162799}"
29014.0,2,Málaga,"{""latitude"":36.74999015829741,""longitude"":-4.4186354288888685}"
29016.0,1,Málaga,"{""latitude"":36.7157192,""longitude"":-4.4127989}"
29100.0,6,Coin,"{""latitude"":36.6692761,""longitude"":-4.7415198}"
29110.0,0,Málaga,"{""latitude"":36.6293004,""longitude"":-4.8332904}"
29120.0,2,Málaga,"{""latitude"":36.644543,""longitude"":-4.6852244}"
29140.0,4,Málaga,"{""latitude"":36.659205510134576,""longitude"":-4.506030666145222}"
29200.0,22,Málaga,"{""latitude"":37.0264483,""longitude"":-4.5525918}"
29220.0,0,Málaga,"{""latitude"":37.2401611908367,""longitude"":-4.491197262225454}"
29310.0,5,Málaga,"{""latitude"":37.185840013494754,""longitude"":-4.448903670645095}"
29312.0,4,Málaga,"{""latitude"":37.0006546,""longitude"":-4.365816}"
29320.0,20,Málaga,"{""latitude"":37.04972221,""longitude"":-4.85687955}"
29327.0,2,Málaga,"{""latitude"":36.9775022,""longitude"":-4.8954489}"
29328.0,0,Campillos,"52.8838791,10.1756313"
29330.0,1,Málaga,"{""latitude"":""37.00588345149494"",""longitude"":""-4.96671804532006""}"
29380.0,0,Málaga,"{""latitude"":36.62257194075144,""longitude"":-5.33876063267522}"
29400.0,3,Málaga,"{""latitude"":36.7476683,""longitude"":-5.1599779}"
29510.0,1,Málaga,"{""latitude"":36.8167523,""longitude"":-4.6979246}"
29532.0,1,Málaga,"{""latitude"":37.12254324024388,""longitude"":-4.665165769863419}"
29540.0,0,Málaga,"{""latitude"":37.04034422999998,""longitude"":-4.655178326537166}"
29550.0,2,Málaga,"{""latitude"":36.8822598,""longitude"":-4.8440675}"
29560.0,0,Málaga,"{""latitude"":36.770847,""longitude"":-4.7127456}"
29580.0,1,Málaga,"{""latitude"":36.73622961622938,""longitude"":-4.605263376659201}"
29600.0,0,Málaga,"{""latitude"":""36.5084103"",""longitude"":""-4.9153406""}"
29601.0,10,Málaga,"{""latitude"":36.5172027,""longitude"":-4.8893337}"
29602.0,-3,Málaga,"{""latitude"":36.5100066,""longitude"":-4.8962159}"
29603.0,4,Málaga,"{""latitude"":36.509473,""longitude"":-4.872879}"
29620.0,3,Málaga,"{""latitude"":36.64066531194401,""longitude"":-4.495659751599733}"
29630.0,0,Málaga,"{""latitude"":36.5890102,""longitude"":-4.5342189}"
29631.0,6,Málaga,"{""latitude"":36.5984236,""longitude"":-4.5698496}"
29640.0,0,Málaga,"{""latitude"":36.5439079,""longitude"":-4.6270467}"
29649.0,4,Mijas Costa,"{""latitude"":36.4887825,""longitude"":-4.7298351}"
29650.0,-1,Málaga,"{""latitude"":36.5496881,""longitude"":-4.6764057}"
29651.0,3,Málaga,"{""latitude"":36.5459387,""longitude"":-4.6424825}"
29660.0,0,Málaga,"{""latitude"":""36.49631376481904"",""longitude"":""-4.968305185071352""}"
29670.0,-3,Málaga,"{""latitude"":36.4969023,""longitude"":-4.9943317}"
29678.0,3,Málaga,"{""latitude"":36.4740646,""longitude"":-5.0047336}"
29680.0,9,Málaga,"{""latitude"":36.4174451,""longitude"":-5.1595005}"
29689.0,1,Málaga,"{""latitude"":36.42966,""longitude"":-5.1366383}"
29693.0,0,Málaga,"{""latitude"":36.3938774134827,""longitude"":-5.20219563844958}"
29700.0,1,Málaga,"{""latitude"":36.7780201,""longitude"":-4.1018528}"
29713.0,0,Málaga,"{""latitude"":36.890035407980896,""longitude"":-4.1474537142534125}"
29730.0,0,Málaga,"{""latitude"":""36.71685548208839"",""longitude"":""-4.28259803798376""}"
29740.0,2,Málaga,"{""latitude"":36.7409132,""longitude"":-4.097082}"
29770.0,-1,Málaga,"{""latitude"":36.729584,""longitude"":-3.9645032}"
29780.0,1,Málaga,"{""latitude"":36.7508907653842,""longitude"":-3.8729386180113896}"
29790.0,-6,Málaga,"{""latitude"":36.7157958,""longitude"":-4.1988009}"
29793.0,0,Málaga,"{""latitude"":36.73359368808249,""longitude"":-3.9743597895106144}"
30001.0,-6,Murcia,"{""latitude"":37.9891372,""longitude"":-1.1271921}"
30006.0,0,Murcia,"{""latitude"":37.9960894,""longitude"":-1.1015117}"
30007.0,1,Murcia,"{""latitude"":37.997325,""longitude"":-1.1354519}"
30008.0,5,Murcia,"{""latitude"":37.996065,""longitude"":-1.1328107}"
30010.0,3,Murcia,"{""latitude"":""37.97514779983413"",""longitude"":""-1.145386654511092""}"
30100.0,0,Murcia,"{""latitude"":""38.0363059"",""longitude"":""-1.160421""}"
30107.0,0,Murcia,"{""latitude"":38.0005073,""longitude"":-1.1705047}"
30110.0,0,Murcia,"{""latitude"":""38.0186564"",""longitude"":""-1.1395244""}"
30150.0,1,Murcia,"{""latitude"":37.94049526590117,""longitude"":-1.1404004055728303}"
30161.0,5,Murcia,"{""latitude"":38.0046383,""longitude"":-1.0733639}"
30170.0,3,Murcia,"{""latitude"":38.040868,""longitude"":-1.4920448}"
30201.0,0,Murcia,"{""latitude"":37.6066083,""longitude"":-0.9855712}"
30204.0,12,Murcia,"{""latitude"":37.6149469,""longitude"":-0.9929557}"
30205.0,0,Murcia,"{""latitude"":37.6163651,""longitude"":-0.9935696}"
30310.0,0,Murcia,"{""latitude"":""37.6258258"",""longitude"":""-1.0015065""}"
30353.0,0,Cartagena,"37.6239932,-0.9554746"
30360.0,9,Murcia,"{""latitude"":37.6178631,""longitude"":-0.8766734}"
30392.0,0,Murcia,"{""latitude"":""37.6240167"",""longitude"":""-0.9516749""}"
30394.0,0,Canteras,"{""latitude"":""37.6118135"",""longitude"":""-1.0442342""}"
30400.0,23,Murcia,"{""latitude"":38.1038891,""longitude"":-1.8658455}"
30410.0,0,Murcia,"{""latitude"":38.1062278,""longitude"":-1.8698901}"
30420.0,2,Murcia,"{""latitude"":38.2282346,""longitude"":-1.6995304}"
30500.0,1,Murcia,"{""latitude"":""38.0514083"",""longitude"":""-1.2108257""}"
30507.0,0,Molina de Segura,"59.3421761,27.2322162"
30508.0,0,Murcia,"{""latitude"":38.0245482,""longitude"":-1.1905613}"
30510.0,0,Murcia,"{""latitude"":38.6124318,""longitude"":-1.109265}"
30530.0,8,Murcia,"{""latitude"":38.2383097,""longitude"":-1.4168491}"
30560.0,0,Murcia,"{""latitude"":38.05141696370772,""longitude"":-1.252975155024386}"
30562.0,-1,Murcia,"{""latitude"":""38.0795992"",""longitude"":""-1.2788307""}"
30564.0,2,Murcia,"{""latitude"":38.08203080533827,""longitude"":-1.2557395133266473}"
30600.0,0,Murcia,"{""latitude"":38.1194064,""longitude"":-1.3068156}"
30740.0,0,Murcia,"{""latitude"":""37.8405634"",""longitude"":""-0.788598""}"
30800.0,3,Murcia,"{""latitude"":37.676698,""longitude"":-1.6938419}"
30820.0,0,Alcantarilla,"{""latitude"":""37.9705669"",""longitude"":""-1.2117755""}"
30840.0,1,Murcia,"{""latitude"":37.8512148,""longitude"":-1.4288028}"
30850.0,20,Totana,"{""latitude"":37.7732984,""longitude"":-1.4948351}"
30860.0,3,Murcia,"{""latitude"":37.56335337664406,""longitude"":-1.2615260449453491}"
30868.0,0,Murcia,"{""latitude"":37.5746234,""longitude"":-1.2078451}"
30870.0,0,Murcia,"{""latitude"":37.5952823,""longitude"":-1.3108806}"
30877.0,0,Murcia,"{""latitude"":37.5897322,""longitude"":-1.3037019}"
30880.0,1,Murcia,"{""latitude"":37.403815556806656,""longitude"":-1.5849300070956784}"
30890.0,1,Murcia,"{""latitude"":37.5646042,""longitude"":-1.8040643}"
31006.0,0,Navarra,"{""latitude"":42.8029858,""longitude"":-1.6472248}"
31100.0,1,Navarra,"{""latitude"":42.6736061,""longitude"":-1.8126985}"
31174.0,2,Etxauri,"52.1731975,10.080028"
31190.0,0,Navarra,"{""latitude"":""42.757370061279225"",""longitude"":""-1.7407131018766102""}"
31192.0,1,Navarra,"{""latitude"":42.7966857,""longitude"":-1.6193285}"
31200.0,2,Navarra,"{""latitude"":42.6761456,""longitude"":-2.0360595}"
31390.0,1,Navarra,"{""latitude"":42.4784653,""longitude"":-1.6481004}"
31400.0,27,Navarra,"{""latitude"":42.5740246,""longitude"":-1.2815707}"
31409.0,1,Sanguesa,"36.9229575,127.0638482"
31421.0,0,Navarra,"{""latitude"":""42.7649028"",""longitude"":""-1.4645455""}"
31460.0,0,Navarra,"{""latitude"":""42.5917926"",""longitude"":""-1.3596876""}"
31500.0,4,Navarra,"{""latitude"":42.0594702,""longitude"":-1.6104146}"
31587.0,4,Mendavia,"{""latitude"":""42.443643"",""longitude"":""-2.1970786""}"
31600.0,1,Navarra,"{""latitude"":42.8251183,""longitude"":-1.619057}"
31620.0,-3,Navarra,"{""latitude"":42.8214949,""longitude"":-1.582742}"
31621.0,0,Navarra,"{""latitude"":42.8109453,""longitude"":-1.6007744}"
31695.0,0,Navarra,"{""latitude"":""42.96908080485435"",""longitude"":""-1.416253873468405""}"
31800.0,0,Navarra,"{""latitude"":""42.8959594"",""longitude"":""-2.1630839""}"
31870.0,1,Navarra,"{""latitude"":43.0011678,""longitude"":-1.8894048}"
32004.0,0,Ourense,"42.3433442,-7.8407311"
32005.0,0,Ourense,"{""latitude"":42.3252156,""longitude"":-7.862927}"
32627.0,1,Ourense,"{""latitude"":41.94782617516064,""longitude"":-7.432881561884253}"
33008.0,0,Asturias,"{""latitude"":""43.3541777"",""longitude"":""-5.8428955""}"
33009.0,0,Asturias,"{""latitude"":""43.3623146"",""longitude"":""-5.8411529""}"
33010.0,2,Asturias,"{""latitude"":43.3629689,""longitude"":-5.838424}"
33011.0,0,Asturias,"{""latitude"":43.3699345,""longitude"":-5.8495063}"
33012.0,-1,Oviedo,"{""latitude"":43.3701958,""longitude"":-5.8549732}"
33119.0,0,Asturias,"{""latitude"":43.3438998,""longitude"":-5.973235}"
33202.0,1,Asturias,"{""latitude"":43.5387096,""longitude"":-5.6515686}"
33204.0,0,Gijon,"43.5314926,-5.6491512"
33205.0,0,Asturias,"{""latitude"":43.5375253,""longitude"":-5.6637076}"
33212.0,0,Asturias,"{""latitude"":43.5391777,""longitude"":-5.6929773}"
33213.0,0,Asturias,"{""latitude"":43.5392325,""longitude"":-5.6930094}"
33392.0,1,Asturias,"{""latitude"":43.5105562,""longitude"":-5.6932549}"
33403.0,0,Asturias,"{""latitude"":43.5451354,""longitude"":-5.9094884}"
33405.0,0,Asturias,"{""latitude"":43.57183746811448,""longitude"":-5.961382774797911}"
33500.0,1,Asturias,"{""latitude"":43.4220019,""longitude"":-4.7608064}"
33509.0,1,Asturias,"{""latitude"":43.4235528,""longitude"":-4.7670551}"
33510.0,0,Asturias,"{""latitude"":43.3921616,""longitude"":-5.6522164}"
33592.0,0,Asturias,"{""latitude"":43.4378596,""longitude"":-4.9364407}"
33670.0,0,Asturias,"{""latitude"":43.1704972,""longitude"":-5.7411474}"
33690.0,0,Asturias,"{""latitude"":43.440207232800724,""longitude"":-5.8184527162055915}"
33700.0,3,Asturias,"{""latitude"":43.5410217,""longitude"":-6.5345541}"
33950.0,2,Asturias,"{""latitude"":43.2746519,""longitude"":-5.6024036}"
35015.0,0,Las Palmas,"{""latitude"":""28.0846423"",""longitude"":""-15.4432347""}"
35018.0,-7,Las Palmas,"{""latitude"":28.0759844,""longitude"":-15.4752008}"
35200.0,0,Las Palmas,"{""latitude"":""27.9926132"",""longitude"":""-15.4221244""}"
35213.0,1,Telde,"28.0176602,-15.3970724"
35259.0,0,Las Palmas,"{""latitude"":27.9270213,""longitude"":-15.4247104}"
35339.0,0,Las Palmas,"{""latitude"":28.067287,""longitude"":-15.5469272}"
35413.0,0,Arucas,"28.1412114,-15.5304852"
35415.0,0,Las Palmas,"{""latitude"":""28.140083023125445"",""longitude"":""-15.506836888155597""}"
35509.0,0,Las Palmas,"{""latitude"":28.9562819,""longitude"":-13.5878388}"
36001.0,1,Pontevedra,"{""latitude"":42.4304992,""longitude"":-8.6385539}"
36002.0,0,Pontevedra,"{""latitude"":42.4303615,""longitude"":-8.6378879}"
36003.0,13,Pontevedra,"{""latitude"":42.42541142858189,""longitude"":-8.636957643147518}"
36004.0,0,Pontevedra,"{""latitude"":42.4284236,""longitude"":-8.6274758}"
36140.0,0,Pontevedra,"{""latitude"":42.3920906,""longitude"":-8.6353222}"
36164.0,1,España,"42.4403366,-8.6211483"
36203.0,1,Pontevedra,"{""latitude"":42.226358,""longitude"":-8.722807}"
36205.0,0,Vigo,"51.0574804,9.9469942"
36207.0,0,Pontevedra,"{""latitude"":42.2446247,""longitude"":-8.7041909}"
36210.0,1,Pontevedra,"{""latitude"":42.21406862560979,""longitude"":-8.74177615558937}"
36214.0,0,Pontevedra,"{""latitude"":42.2290933,""longitude"":-8.680314}"
36600.0,-1,Pontevedra,"{""latitude"":""42.59839234527511"",""longitude"":""-8.760691068949248""}"
36613.0,1,Pontevedra,"{""latitude"":""42.59841140611944"",""longitude"":""-8.760611070131336""}"
36627.0,0,Pontevedra,"{""latitude"":42.5471431,""longitude"":-8.8118911}"
36690.0,0,Pontevedra,"{""latitude"":42.3422244,""longitude"":-8.6086949}"
36700.0,1,Pontevedra,"{""latitude"":42.0508076,""longitude"":-8.6495854}"
36713.0,0,Pontevedra,"{""latitude"":42.0539792,""longitude"":-8.6581677}"
36715.0,1,Pontevedra,"{""latitude"":42.0504904,""longitude"":-8.6491489}"
36800.0,0,Pontevedra,"{""latitude"":42.28352,""longitude"":-8.6057142}"
36812.0,0,Pontevedra,"{""latitude"":42.2633121,""longitude"":-8.6153678}"
36915.0,2,Pontevedra,"{""latitude"":42.39346384036476,""longitude"":-8.695547447013611}"
36930.0,0,Pontevedra,"{""latitude"":42.32786724846491,""longitude"":-8.781276099252315}"
36939.0,0,Pontevedra,"{""latitude"":42.32801763146107,""longitude"":-8.78134887228879}"
37003.0,3,Salamanca,"{""latitude"":40.96720858197221,""longitude"":-5.652766969966192}"
37184.0,1,Salamanca,"{""latitude"":""41.0089439"",""longitude"":""-5.6481099""}"
37621.0,-3,Salamanca,"{""latitude"":40.5647591,""longitude"":-6.1265544}"
37700.0,1,Béjar,"{""latitude"":""40.3844233"",""longitude"":""-5.7662274""}"
37760.0,0,Salamanca,"{""latitude"":40.5821652,""longitude"":-5.9044894}"
37770.0,-1,Salamanca,"{""latitude"":40.5573779,""longitude"":-5.6725128}"
38003.0,0,Santa Cruz de Tenerife,"{""latitude"":28.4625367,""longitude"":-16.2533181}"
38005.0,0,Santa Cruz de Tenerife,"{""latitude"":28.4609557,""longitude"":-16.2557079}"
38007.0,0,Santa Cruz de Tenerife,"{""latitude"":28.4665329,""longitude"":-16.2702192}"
38202.0,0,Santa Cruz de Tenerife,"{""latitude"":28.4894001,""longitude"":-16.3235457}"
38203.0,0,Santa Cruz de Tenerife,"{""latitude"":""28.4881929"",""longitude"":""-16.3222706""}"
38290.0,0,Santa Cruz de Tenerife,"{""latitude"":28.4519148,""longitude"":-16.3665928}"
38320.0,0,Santa Cruz de Tenerife,"{""latitude"":28.4705145,""longitude"":-16.2944901}"
38360.0,0,Santa Cruz de Tenerife,"{""latitude"":28.480530070341242,""longitude"":-16.432826890407046}"
38379.0,0,Santa Cruz de Tenerife,"{""latitude"":28.4558329,""longitude"":-16.4515209}"
38410.0,0,Santa Cruz de Tenerife,"{""latitude"":28.3859514,""longitude"":-16.5847414}"
38419.0,0,Santa Cruz de Tenerife,"{""latitude"":28.3848222,""longitude"":-16.5843273}"
38509.0,0,Santa Cruz de Tenerife,"{""latitude"":28.3303558,""longitude"":-16.3678111}"
38550.0,0,Santa Cruz de Tenerife,"{""latitude"":28.3355302,""longitude"":-16.4102224}"
38588.0,0,Santa Cruz de Tenerife,"{""latitude"":28.16807230643157,""longitude"":-16.42760078303331}"
